[Tue Nov  4 22:33:13 CET 2025] Running METHOD=gudhi, DATASET=mnist, DIM=1
Saving to results/gudhi/mnist/dim1.csv
Running gudhi on datasets/mnist_npy (maxdim=1)...
  Running img_10153.npy ... done (0.79s, 25.82MB)
  Running img_10154.npy ... done (0.72s, 25.64MB)
  Running img_10155.npy ... done (0.74s, 27.13MB)
  Running img_10156.npy ... done (0.71s, 27.38MB)
  Running img_10157.npy ... done (0.64s, 27.21MB)
  Running img_10158.npy ... done (0.73s, 25.94MB)
  Running img_10159.npy ... done (0.65s, 27.04MB)
  Running img_1016.npy ... done (0.81s, 26.48MB)
  Running img_10160.npy ... done (0.77s, 25.93MB)
  Running img_10161.npy ... done (0.63s, 28.44MB)
  Running img_10162.npy ... done (0.67s, 27.39MB)
  Running img_10163.npy ... done (0.68s, 28.08MB)
  Running img_10164.npy ... done (0.72s, 26.91MB)
  Running img_10165.npy ... done (0.76s, 25.62MB)
  Running img_10166.npy ... done (0.84s, 25.17MB)
  Running img_10167.npy ... done (0.68s, 25.13MB)
  Running img_10168.npy ... done (0.79s, 28.07MB)
  Running img_10169.npy ... done (0.73s, 28.73MB)
  Running img_1017.npy ... done (0.71s, 26.49MB)
  Running img_10170.npy ... done (0.64s, 25.07MB)
  Running img_10171.npy ... done (0.80s, 27.00MB)
  Running img_10172.npy ... done (0.71s, 24.22MB)
  Running img_10173.npy ... done (0.71s, 24.05MB)
  Running img_10174.npy ... done (0.71s, 25.47MB)
  Running img_10175.npy ... done (0.74s, 26.98MB)
  Running img_10176.npy ... done (0.68s, 27.61MB)
  Running img_10177.npy ... done (0.80s, 24.50MB)
  Running img_10178.npy ... done (0.80s, 25.63MB)
  Running img_10179.npy ... done (0.78s, 26.71MB)
  Running img_1018.npy ... done (0.74s, 28.40MB)
  Running img_10180.npy ... done (0.73s, 26.67MB)
  Running img_10181.npy ... done (0.73s, 24.36MB)
  Running img_10182.npy ... done (0.73s, 28.07MB)
  Running img_10183.npy ... done (0.78s, 26.08MB)
  Running img_10184.npy ... done (0.79s, 25.63MB)
  Running img_10185.npy ... done (0.73s, 24.44MB)
  Running img_10186.npy ... done (0.67s, 26.15MB)
  Running img_10187.npy ... done (0.68s, 26.41MB)
  Running img_10188.npy ... done (0.73s, 26.63MB)
  Running img_10189.npy ... done (0.76s, 26.76MB)
  Running img_1019.npy ... done (0.67s, 28.35MB)
  Running img_10190.npy ... done (0.63s, 28.26MB)
  Running img_10191.npy ... done (0.67s, 25.69MB)
  Running img_10192.npy ... done (0.68s, 25.72MB)
  Running img_10193.npy ... done (0.79s, 27.73MB)
  Running img_10194.npy ... done (0.73s, 24.45MB)
  Running img_10195.npy ... done (0.69s, 27.95MB)
  Running img_10196.npy ... done (0.70s, 25.49MB)
  Running img_10197.npy ... done (0.74s, 27.85MB)
  Running img_10198.npy ... done (0.69s, 25.75MB)
  Running img_10199.npy ... done (0.75s, 24.61MB)
  Running img_102.npy ... done (0.79s, 28.11MB)
  Running img_1020.npy ... done (0.70s, 25.00MB)
  Running img_10200.npy ... done (0.67s, 25.73MB)
  Running img_10201.npy ... done (0.65s, 25.59MB)
  Running img_10202.npy ... done (0.68s, 26.40MB)
  Running img_10203.npy ... done (0.63s, 25.65MB)
  Running img_10204.npy ... done (0.68s, 25.83MB)
  Running img_10205.npy ... done (0.83s, 28.53MB)
  Running img_10206.npy ... done (0.75s, 27.88MB)
  Running img_10207.npy ... done (0.73s, 25.50MB)
  Running img_10208.npy ... done (0.75s, 25.61MB)
  Running img_10209.npy ... done (0.74s, 26.82MB)
  Running img_1021.npy ... done (0.76s, 24.36MB)
  Running img_10210.npy ... done (0.75s, 28.08MB)
  Running img_10211.npy ... done (0.74s, 25.52MB)
  Running img_10212.npy ... done (0.78s, 25.37MB)
  Running img_10213.npy ... done (0.71s, 25.10MB)
  Running img_10214.npy ... done (0.68s, 24.43MB)
  Running img_10215.npy ... done (0.73s, 24.66MB)
  Running img_10216.npy ... done (0.70s, 26.45MB)
  Running img_10217.npy ... done (0.75s, 26.73MB)
  Running img_10218.npy ... done (0.77s, 26.92MB)
  Running img_10219.npy ... done (0.65s, 27.50MB)
  Running img_1022.npy ... done (0.71s, 27.84MB)
  Running img_10220.npy ... done (0.67s, 27.86MB)
  Running img_10221.npy ... done (0.75s, 24.82MB)
  Running img_10222.npy ... done (0.75s, 27.57MB)
  Running img_10223.npy ... done (0.83s, 25.87MB)
  Running img_10224.npy ... done (0.78s, 26.14MB)
  Running img_10225.npy ... done (0.65s, 25.68MB)
  Running img_10226.npy ... done (0.70s, 24.54MB)
  Running img_10227.npy ... done (0.79s, 27.68MB)
  Running img_10228.npy ... done (0.68s, 28.77MB)
  Running img_10229.npy ... done (0.70s, 27.87MB)
  Running img_1023.npy ... done (0.82s, 27.55MB)
  Running img_10230.npy ... done (0.78s, 25.00MB)
  Running img_10231.npy ... done (0.67s, 25.11MB)
  Running img_10232.npy ... done (0.63s, 25.92MB)
  Running img_10233.npy ... done (0.74s, 27.92MB)
  Running img_10234.npy ... done (0.68s, 28.59MB)
  Running img_10235.npy ... done (0.65s, 25.84MB)
  Running img_10236.npy ... done (0.64s, 28.54MB)
  Running img_10237.npy ... done (0.84s, 25.26MB)
  Running img_10238.npy ... done (0.74s, 27.95MB)
  Running img_10239.npy ... done (0.72s, 26.43MB)
  Running img_1024.npy ... done (0.74s, 25.86MB)
  Running img_10240.npy ... done (0.79s, 24.73MB)
  Running img_10241.npy ... done (0.72s, 28.49MB)
  Running img_10242.npy ... done (0.72s, 27.85MB)
  Running img_10243.npy ... done (0.76s, 27.07MB)
  Running img_10244.npy ... done (0.76s, 27.80MB)
  Running img_10245.npy ... done (0.72s, 28.75MB)
  Running img_10246.npy ... done (0.71s, 28.05MB)
  Running img_10247.npy ... done (0.74s, 27.41MB)
  Running img_10248.npy ... done (0.74s, 26.81MB)
  Running img_10249.npy ... done (0.82s, 24.62MB)
  Running img_1025.npy ... done (0.78s, 28.05MB)
  Running img_10250.npy ... done (0.64s, 24.92MB)
  Running img_10251.npy ... done (0.74s, 26.29MB)
  Running img_10252.npy ... done (0.72s, 26.75MB)
  Running img_10253.npy ... done (0.70s, 24.69MB)
  Running img_10254.npy ... done (0.71s, 25.73MB)
  Running img_10255.npy ... done (0.79s, 28.15MB)
  Running img_10256.npy ... done (0.66s, 27.19MB)
  Running img_10257.npy ... done (0.72s, 26.95MB)
