[Tue Nov  4 22:33:19 CET 2025] Running METHOD=ripser, DATASET=div2k, DIM=0
Saving to results/ripser/div2k/dim0.csv
Running ripser on datasets/div2k_npy (maxdim=0)...
  Running img_360.npy ... done (7.69s, 1223.91MB)
  Running img_361.npy ... done (7.62s, 1223.92MB)
  Running img_362.npy ... done (7.27s, 1224.38MB)
  Running img_363.npy ... done (7.48s, 1223.54MB)
  Running img_364.npy ... done (7.21s, 1223.73MB)
  Running img_365.npy ... done (7.80s, 1224.04MB)
  Running img_366.npy ... done (8.77s, 1223.93MB)
  Running img_367.npy ... done (7.52s, 1223.68MB)
  Running img_368.npy ... done (7.45s, 1223.77MB)
  Running img_369.npy ... done (7.53s, 1224.08MB)
  Running img_37.npy ... done (7.65s, 1223.80MB)
  Running img_370.npy ... done (7.62s, 1223.49MB)
  Running img_371.npy ... done (7.21s, 1223.89MB)
  Running img_372.npy ... done (8.27s, 1223.67MB)
  Running img_373.npy ... done (7.65s, 1223.56MB)
  Running img_374.npy ... done (7.44s, 1223.81MB)
  Running img_375.npy ... done (7.93s, 1223.91MB)
  Running img_376.npy ... done (7.55s, 1223.87MB)
  Running img_377.npy ... done (7.38s, 1224.08MB)
  Running img_378.npy ... done (7.45s, 1229.79MB)
  Running img_379.npy ... done (7.83s, 1223.38MB)
  Running img_38.npy ... done (7.49s, 1224.00MB)
  Running img_380.npy ... done (7.74s, 1223.79MB)
  Running img_381.npy ... done (7.69s, 1223.73MB)
  Running img_382.npy ... done (7.54s, 1223.71MB)
  Running img_383.npy ... done (7.63s, 1224.02MB)
  Running img_384.npy ... done (7.73s, 1223.66MB)
  Running img_385.npy ... done (7.49s, 1223.57MB)
  Running img_386.npy ... done (7.56s, 1223.94MB)
  Running img_387.npy ... done (8.03s, 1224.07MB)
  Running img_388.npy ... done (7.88s, 1228.53MB)
  Running img_389.npy ... done (7.72s, 1224.52MB)
  Running img_39.npy ... done (7.77s, 1224.04MB)
  Running img_390.npy ... done (7.56s, 1225.88MB)
  Running img_391.npy ... done (8.14s, 1223.78MB)
  Running img_392.npy ... done (7.53s, 1223.89MB)
  Running img_393.npy ... done (7.66s, 1223.84MB)
  Running img_394.npy ... done (7.38s, 1224.08MB)
  Running img_395.npy ... done (7.26s, 1223.11MB)
  Running img_396.npy ... done (7.33s, 1223.79MB)
  Running img_397.npy ... done (7.15s, 1223.70MB)
  Running img_398.npy ... done (7.42s, 1223.82MB)
  Running img_399.npy ... done (7.25s, 1223.86MB)
  Running img_4.npy ... done (7.15s, 1223.87MB)
  Running img_40.npy ... done (7.53s, 1223.64MB)
  Running img_400.npy ... done (7.05s, 1223.78MB)
  Running img_401.npy ... done (7.01s, 1223.82MB)
  Running img_402.npy ... done (7.48s, 1223.91MB)
  Running img_403.npy ... done (7.41s, 1223.73MB)
  Running img_404.npy ... done (7.12s, 1223.88MB)
  Running img_405.npy ... done (7.21s, 1223.49MB)
  Running img_406.npy ... done (7.61s, 1223.86MB)
  Running img_407.npy ... done (7.26s, 1223.41MB)
  Running img_408.npy ... done (7.13s, 1223.90MB)
  Running img_409.npy ... done (7.53s, 1223.95MB)
  Running img_41.npy ... done (7.40s, 1223.89MB)
  Running img_410.npy ... done (7.01s, 1224.04MB)
  Running img_411.npy ... done (7.24s, 1223.90MB)
  Running img_412.npy ... done (7.56s, 1223.64MB)
  Running img_413.npy ... done (7.78s, 1222.97MB)
  Running img_414.npy ... done (7.48s, 1224.05MB)
  Running img_415.npy ... done (7.41s, 1223.75MB)
  Running img_416.npy ... done (7.03s, 1223.86MB)
  Running img_417.npy ... done (7.82s, 1223.62MB)
  Running img_418.npy ... done (7.54s, 1223.58MB)
  Running img_419.npy ... done (7.26s, 1223.59MB)
  Running img_42.npy ... done (7.25s, 1223.78MB)
  Running img_420.npy ... done (7.33s, 1223.66MB)
  Running img_421.npy ... done (7.25s, 1223.96MB)
  Running img_422.npy ... done (8.13s, 1223.29MB)
  Running img_423.npy ... done (7.59s, 1223.93MB)
  Running img_424.npy ... done (7.36s, 1223.86MB)
  Running img_425.npy ... done (7.41s, 1223.94MB)
  Running img_426.npy ... done (6.91s, 1223.84MB)
  Running img_427.npy ... done (7.20s, 1223.87MB)
  Running img_428.npy ... done (7.41s, 1223.91MB)
  Running img_429.npy ... done (7.23s, 1223.68MB)
  Running img_43.npy ... done (6.92s, 1224.01MB)
  Running img_430.npy ... done (6.96s, 1223.82MB)
  Running img_431.npy ... done (7.35s, 1223.87MB)
  Running img_432.npy ... done (6.97s, 1223.92MB)
  Running img_433.npy ... done (6.75s, 1223.90MB)
  Running img_434.npy ... done (6.91s, 1224.07MB)
  Running img_435.npy ... done (7.31s, 1223.82MB)
  Running img_436.npy ... done (7.18s, 1226.42MB)
  Running img_437.npy ... done (7.44s, 1223.73MB)
  Running img_438.npy ... done (7.11s, 1223.75MB)
  Running img_439.npy ... done (7.25s, 1223.82MB)
  Running img_44.npy ... done (6.73s, 1223.78MB)
  Running img_440.npy ... done (7.18s, 1223.82MB)
  Running img_441.npy ... done (8.11s, 1223.54MB)
  Running img_442.npy ... done (7.24s, 1223.64MB)
  Running img_443.npy ... done (6.65s, 1224.24MB)
  Running img_444.npy ... done (7.23s, 1223.91MB)
  Running img_445.npy ... done (6.90s, 1223.70MB)
  Running img_446.npy ... done (6.45s, 1229.02MB)
  Running img_447.npy ... done (7.63s, 1223.34MB)
  Running img_448.npy ... done (7.29s, 1223.71MB)
  Running img_449.npy ... done (7.13s, 1223.91MB)
  Running img_45.npy ... done (6.94s, 1223.77MB)
  Running img_450.npy ... done (7.09s, 1223.71MB)
  Running img_451.npy ... done (7.66s, 1223.98MB)
  Running img_452.npy ... done (6.72s, 1223.98MB)
  Running img_453.npy ... done (7.34s, 1223.62MB)
  Running img_454.npy ... done (7.03s, 1223.81MB)
  Running img_455.npy ... done (7.17s, 1223.75MB)
  Running img_456.npy ... done (6.62s, 1223.71MB)
  Running img_457.npy ... done (8.19s, 1223.39MB)
  Running img_458.npy ... done (6.82s, 1223.96MB)
  Running img_459.npy ... done (6.53s, 1223.56MB)
  Running img_46.npy ... done (6.96s, 1223.96MB)
  Running img_460.npy ... done (7.06s, 1224.21MB)
  Running img_461.npy ... done (6.72s, 1226.48MB)
  Running img_462.npy ... done (7.77s, 1223.56MB)
  Running img_463.npy ... done (7.22s, 1223.71MB)
  Running img_464.npy ... done (6.80s, 1223.25MB)
  Running img_465.npy ... done (6.97s, 1223.39MB)
  Running img_466.npy ... done (7.09s, 1223.89MB)
  Running img_467.npy ... done (6.80s, 1224.41MB)
  Running img_468.npy ... done (7.39s, 1223.93MB)
  Running img_469.npy ... done (6.92s, 1226.27MB)
  Running img_47.npy ... done (6.74s, 1224.51MB)
  Running img_470.npy ... done (6.61s, 1224.06MB)
  Running img_471.npy ... done (7.01s, 1223.82MB)
  Running img_472.npy ... done (7.01s, 1224.15MB)
  Running img_473.npy ... done (7.27s, 1223.84MB)
  Running img_474.npy ... done (7.03s, 1223.62MB)
  Running img_475.npy ... done (7.17s, 1223.84MB)
  Running img_476.npy ... done (7.05s, 1226.12MB)
  Running img_477.npy ... done (7.00s, 1223.55MB)
  Running img_478.npy ... done (6.79s, 1224.66MB)
  Running img_479.npy ... done (7.49s, 1227.87MB)
  Running img_48.npy ... done (6.95s, 1224.96MB)
  Running img_480.npy ... done (6.96s, 1224.16MB)
  Running img_481.npy ... done (7.12s, 1229.65MB)
  Running img_482.npy ... done (6.98s, 1223.77MB)
  Running img_483.npy ... done (7.14s, 1223.61MB)
  Running img_484.npy ... done (7.88s, 1223.73MB)
  Running img_485.npy ... done (7.17s, 1223.10MB)
  Running img_486.npy ... done (7.09s, 1223.89MB)
  Running img_487.npy ... done (7.15s, 1223.79MB)
  Running img_488.npy ... done (7.24s, 1222.99MB)
  Running img_489.npy ... done (6.96s, 1224.02MB)
  Running img_49.npy ... done (7.45s, 1223.99MB)
  Running img_490.npy ... done (6.82s, 1226.97MB)
  Running img_491.npy ... done (6.55s, 1224.69MB)
  Running img_492.npy ... done (6.74s, 1223.70MB)
  Running img_493.npy ... done (6.61s, 1223.81MB)
  Running img_494.npy ... done (6.51s, 1223.50MB)
  Running img_495.npy ... done (7.01s, 1223.96MB)
  Running img_496.npy ... done (6.91s, 1223.74MB)
  Running img_497.npy ... done (6.72s, 1223.27MB)
  Running img_498.npy ... done (6.96s, 1223.90MB)
  Running img_499.npy ... done (6.82s, 1223.69MB)
  Running img_5.npy ... done (6.85s, 1223.23MB)
  Running img_50.npy ... done (6.75s, 1223.72MB)
  Running img_500.npy ... done (7.44s, 1223.81MB)
  Running img_501.npy ... done (6.75s, 1223.58MB)
  Running img_502.npy ... done (7.06s, 1223.43MB)
  Running img_503.npy ... done (7.18s, 1223.77MB)
  Running img_504.npy ... done (7.60s, 1223.42MB)
  Running img_505.npy ... done (7.00s, 1223.59MB)
  Running img_506.npy ... done (6.99s, 1223.87MB)
  Running img_507.npy ... done (7.06s, 1223.19MB)
  Running img_508.npy ... done (6.75s, 1224.00MB)
  Running img_509.npy ... done (6.90s, 1224.04MB)
  Running img_51.npy ... done (7.03s, 1223.30MB)
  Running img_510.npy ... done (7.50s, 1223.75MB)
  Running img_511.npy ... done (8.66s, 1223.65MB)
  Running img_512.npy ... done (6.97s, 1223.70MB)
  Running img_513.npy ... done (6.68s, 1223.76MB)
  Running img_514.npy ... done (7.38s, 1223.92MB)
  Running img_515.npy ... done (7.15s, 1223.53MB)
  Running img_516.npy ... done (7.24s, 1223.78MB)
  Running img_517.npy ... done (8.31s, 1223.09MB)
  Running img_518.npy ... done (6.99s, 1224.07MB)
  Running img_519.npy ... done (7.11s, 1224.29MB)
  Running img_52.npy ... done (7.00s, 1223.63MB)
  Running img_520.npy ... done (6.86s, 1223.99MB)
  Running img_521.npy ... done (7.07s, 1223.74MB)
  Running img_522.npy ... done (7.12s, 1223.66MB)
  Running img_523.npy ... done (7.47s, 1223.55MB)
  Running img_524.npy ... done (7.16s, 1223.88MB)
  Running img_525.npy ... done (7.26s, 1224.01MB)
  Running img_526.npy ... done (6.85s, 1223.89MB)
  Running img_527.npy ... done (6.94s, 1223.63MB)
  Running img_528.npy ... done (6.72s, 1223.47MB)
  Running img_529.npy ... done (7.57s, 1223.95MB)
  Running img_53.npy ... done (6.84s, 1223.84MB)
  Running img_530.npy ... done (6.63s, 1223.67MB)
  Running img_531.npy ... done (6.41s, 1223.44MB)
  Running img_532.npy ... done (6.98s, 1223.77MB)
  Running img_533.npy ... done (6.98s, 1222.90MB)
  Running img_534.npy ... done (7.97s, 1223.45MB)
  Running img_535.npy ... done (6.40s, 1223.84MB)
  Running img_536.npy ... done (6.27s, 1223.80MB)
  Running img_537.npy ... done (6.34s, 1224.03MB)
  Running img_538.npy ... done (6.39s, 1223.31MB)
  Running img_539.npy ... done (6.54s, 1223.63MB)
  Running img_54.npy ... done (6.40s, 1223.71MB)
  Running img_540.npy ... done (8.17s, 1223.98MB)
  Running img_541.npy ... done (6.49s, 1223.61MB)
  Running img_542.npy ... done (6.63s, 1223.70MB)
  Running img_543.npy ... done (6.51s, 1229.68MB)
  Running img_544.npy ... done (6.42s, 1224.56MB)
  Running img_545.npy ... done (6.79s, 1223.62MB)
  Running img_546.npy ... done (6.63s, 1223.88MB)
  Running img_547.npy ... done (7.43s, 1223.73MB)
  Running img_548.npy ... done (6.66s, 1223.66MB)
  Running img_549.npy ... done (7.09s, 1223.86MB)
  Running img_55.npy ... done (6.65s, 1224.28MB)
  Running img_550.npy ... done (6.88s, 1226.39MB)
  Running img_551.npy ... done (6.55s, 1225.50MB)
  Running img_552.npy ... done (7.23s, 1224.46MB)
  Running img_553.npy ... done (7.26s, 1223.83MB)
  Running img_554.npy ... done (7.09s, 1224.57MB)
